Customer ID: 7590-VHVEG, Churn Probability: 0.8182032476788748
Customer ID: 2138-VFAPZ, Churn Probability: 0.039985940017237674
Customer ID: 6131-JLWZM, Churn Probability: 0.42726643250639607
Customer ID: 0269-XFESX, Churn Probability: 0.04462565967922307
Customer ID: 1709-EJDOX, Churn Probability: 0.007927911554526056
Customer ID: 4316-XCSLJ, Churn Probability: 0.20837010014049578
Customer ID: 9693-XMUOB, Churn Probability: 0.517075116185591
Customer ID: 0383-CLDDA, Churn Probability: 0.0585764076288182
Customer ID: 2709-UQGNP, Churn Probability: 0.5809166769741844
Customer ID: 3549-ZTMNH, Churn Probability: 0.04380373031365376
Customer ID: 8033-ATFAS, Churn Probability: 0.23882292357793158
Customer ID: 1635-NZATJ, Churn Probability: 0.012293058891678981
Customer ID: 0562-HKHML, Churn Probability: 0.0027247911511612145
Customer ID: 8277-RVRSV, Churn Probability: 0.028213427865369935
Customer ID: 9943-VSZUV, Churn Probability: 0.4299919985342468
Customer ID: 7054-ENNGU, Churn Probability: 0.6372291912963514
Customer ID: 1455-HFBXA, Churn Probability: 0.11036312139153176
Customer ID: 9402-CXWPL, Churn Probability: 0.375841217223023
Customer ID: 1628-BIZYP, Churn Probability: 0.8918011595919633
Customer ID: 0082-LDZUE, Churn Probability: 0.74286304316209
Customer ID: 5343-SGUBI, Churn Probability: 0.3390071110079685
Customer ID: 0856-NAOES, Churn Probability: 0.6822449843527865
Customer ID: 1976-AZZPJ, Churn Probability: 0.5325880271241971
Customer ID: 6156-UZDLF, Churn Probability: 0.33294949596245543
Customer ID: 3099-OONVS, Churn Probability: 0.15103173782849907
Customer ID: 9500-WBGRP, Churn Probability: 0.015058720013690368
Customer ID: 5183-KLYEM, Churn Probability: 0.11332041875048188
Customer ID: 5144-PQCDZ, Churn Probability: 0.5034013388858997
Customer ID: 8514-VZHEB, Churn Probability: 0.00469473361081767
Customer ID: 6625-IUTTT, Churn Probability: 0.04269316845013769
Customer ID: 9355-NPPFS, Churn Probability: 0.8295868439080122
Customer ID: 0068-FIGTF, Churn Probability: 0.32966833243130217
Customer ID: 5965-GGPRW, Churn Probability: 0.038397952725148045
Customer ID: 8035-PWSEV, Churn Probability: 0.8558568005625001
Customer ID: 2236-HILPA, Churn Probability: 0.003720959834111801
Customer ID: 1840-BIUOG, Churn Probability: 0.47280841530014295
Customer ID: 1356-MKYSK, Churn Probability: 0.5442802507029834
Customer ID: 6080-LNESI, Churn Probability: 0.022911883566404237
Customer ID: 1830-IPXVJ, Churn Probability: 0.004091796666418654
Customer ID: 5828-DWPIL, Churn Probability: 0.5039803794485181
Customer ID: 8398-TBIYD, Churn Probability: 0.06720232519391765
Customer ID: 2931-FSOHN, Churn Probability: 0.7718371863895624
Customer ID: 9418-RUKPH, Churn Probability: 0.01584651732344244
Customer ID: 9971-ZWPBF, Churn Probability: 0.5160938132997818
Customer ID: 4712-AUQZO, Churn Probability: 0.40353206288586774
Customer ID: 9711-FJTBX, Churn Probability: 0.08740234839583014
Customer ID: 2908-ZTPNF, Churn Probability: 0.3627668384006525
Customer ID: 8421-WZOOW, Churn Probability: 0.21728576979307557
Customer ID: 1414-YADCW, Churn Probability: 0.05056530278603641
Customer ID: 8756-RDDLT, Churn Probability: 0.19886537173230168
Customer ID: 2862-PFNIK, Churn Probability: 0.49582262749219863
Customer ID: 5816-QVHRX, Churn Probability: 0.6019722788839824
Customer ID: 4430-YHXGG, Churn Probability: 0.20509108921427138
Customer ID: 6888-SBYAI, Churn Probability: 0.6513831706161756
Customer ID: 7395-XWZOY, Churn Probability: 0.4198166136111308
Customer ID: 7169-YWAMK, Churn Probability: 0.007374387327466085
Customer ID: 6859-RKMZJ, Churn Probability: 0.7631571093483902
Customer ID: 2729-VNVAP, Churn Probability: 0.012070773326226546
Customer ID: 2957-JIRMN, Churn Probability: 0.35517596305542526
Customer ID: 2049-BAFNW, Churn Probability: 0.6032093885102258
Customer ID: 3842-QTGDL, Churn Probability: 0.6260084355230668
Customer ID: 7163-OCEQI, Churn Probability: 0.19857762924101957
Customer ID: 9782-LGXMC, Churn Probability: 0.060730449422557044
Customer ID: 5975-BAICR, Churn Probability: 0.08485076923932301
Customer ID: 4673-KKSLS, Churn Probability: 0.5152548924196515
Customer ID: 4853-OITSN, Churn Probability: 0.8633047551175571
Customer ID: 9800-OUIGR, Churn Probability: 0.003225541776885608
Customer ID: 2324-EFHVG, Churn Probability: 0.24685541009071044
Customer ID: 7094-MSZAO, Churn Probability: 0.17236465021586206
Customer ID: 6907-CQGPN, Churn Probability: 0.40557552067922475
Customer ID: 0780-XNZFN, Churn Probability: 0.018128206515574105
Customer ID: 0239-OXEXL, Churn Probability: 0.3760749337939824
Customer ID: 2675-IJRGJ, Churn Probability: 0.020918552286849124
Customer ID: 7049-GKVZY, Churn Probability: 0.28043178531749774
Customer ID: 8577-QSOCG, Churn Probability: 0.015824575468244614
Customer ID: 3721-CNZHX, Churn Probability: 0.17818740269237912
Customer ID: 0212-ISBBF, Churn Probability: 0.7517022812541225
Customer ID: 3585-YNADK, Churn Probability: 0.1641222740194465
Customer ID: 5271-DBYSJ, Churn Probability: 0.8193393411603428
Customer ID: 1099-GODLO, Churn Probability: 0.04698336534212904
Customer ID: 6828-HMKWP, Churn Probability: 0.031178435406738172
Customer ID: 1472-TNCWL, Churn Probability: 0.5065638678318823
Customer ID: 2080-GKCWQ, Churn Probability: 0.8135856878905096
Customer ID: 2193-SFWQW, Churn Probability: 0.028136021642291117
Customer ID: 5656-JAMLX, Churn Probability: 0.015028311319616811
Customer ID: 3462-BJQQA, Churn Probability: 0.8786684049288173
Customer ID: 0442-TDYUO, Churn Probability: 0.042031093845875195
Customer ID: 6733-LRIZX, Churn Probability: 0.3363054462554815
Customer ID: 9503-XJUME, Churn Probability: 0.0104639318130515
Customer ID: 4367-NHWMM, Churn Probability: 0.7482120255805093
Customer ID: 3779-OSWCF, Churn Probability: 0.04690223038338174
Customer ID: 6736-DHUQI, Churn Probability: 0.04430280825374964
Customer ID: 3915-ODIYG, Churn Probability: 0.21156365493598137
Customer ID: 1360-RCYRT, Churn Probability: 0.21788922550599252
Customer ID: 2724-FJDYW, Churn Probability: 0.0741593312194042
Customer ID: 4451-RWASJ, Churn Probability: 0.08138376859491342
Customer ID: 3460-TJBWI, Churn Probability: 0.019295004094368417
Customer ID: 5917-HBSDW, Churn Probability: 0.07639335257244675
Customer ID: 5671-UUNXD, Churn Probability: 0.612222834353371
Customer ID: 0956-ACVZC, Churn Probability: 0.45650651595854885
Customer ID: 2325-NBPZG, Churn Probability: 0.8160422871330042
Customer ID: 4482-FTFFX, Churn Probability: 0.6491332125158439
Customer ID: 8859-DZTGQ, Churn Probability: 0.04433620321728585
Customer ID: 0440-MOGPM, Churn Probability: 0.4769934207970724
Customer ID: 0020-JDNXP, Churn Probability: 0.06880114677020059
Customer ID: 3752-CQSJI, Churn Probability: 0.17767955447525816
Customer ID: 5025-GOOKI, Churn Probability: 0.33090697037013805
Customer ID: 4698-KVLLG, Churn Probability: 0.02154600787765606
Customer ID: 2887-JPYLU, Churn Probability: 0.11657990714104112
Customer ID: 4770-QAZXN, Churn Probability: 0.31657420886714543
Customer ID: 4896-CPRPF, Churn Probability: 0.013038267837002737
Customer ID: 9714-EDSUC, Churn Probability: 0.7201449550976836
Customer ID: 0282-NVSJS, Churn Probability: 0.30999610003589656
Customer ID: 7353-YOWFP, Churn Probability: 0.23592121279174175
Customer ID: 8008-ESFLK, Churn Probability: 0.37188985195198165
Customer ID: 7537-CBQUZ, Churn Probability: 0.5566134708680758
Customer ID: 3363-EWLGO, Churn Probability: 0.41880682385377066
Customer ID: 4750-UKWJK, Churn Probability: 0.10720294238218421
Customer ID: 1689-YQBYY, Churn Probability: 0.5604521450560564
Customer ID: 4487-ZYJZK, Churn Probability: 0.022739715774127787
Customer ID: 2959-FENLU, Churn Probability: 0.8237542831964485
Customer ID: 0708-LGSMF, Churn Probability: 0.7417664546352374
Customer ID: 7634-HLQJR, Churn Probability: 0.00710488920018922
Customer ID: 0487-RPVUM, Churn Probability: 0.35597166548106884
Customer ID: 4079-ULGFR, Churn Probability: 0.3067004562901235
Customer ID: 2516-XSJKX, Churn Probability: 0.03667314292119734
Customer ID: 0057-QBUQH, Churn Probability: 0.01599111216754167
Customer ID: 6599-SFQVE, Churn Probability: 0.8244944206411907
Customer ID: 8331-ZXFOE, Churn Probability: 0.08849169742060475
Customer ID: 4003-FUSHP, Churn Probability: 0.5670189898560973
Customer ID: 0356-ERHVT, Churn Probability: 0.7192176817879081
Customer ID: 7325-ENZFI, Churn Probability: 0.1389090604552074
Customer ID: 4884-ZTHVF, Churn Probability: 0.87990902060416
Customer ID: 3920-HIHMQ, Churn Probability: 0.23626942364747078
Customer ID: 3055-OYMSE, Churn Probability: 0.48814812076153286
Customer ID: 0613-WUXUM, Churn Probability: 0.004520122040572573
Customer ID: 4458-KVRBJ, Churn Probability: 0.01715457818216917
Customer ID: 1397-XKKWR, Churn Probability: 0.3244932146463273
Customer ID: 8097-OMULG, Churn Probability: 0.045679744910374624
Customer ID: 6013-BHCAW, Churn Probability: 0.0365322453933547
Customer ID: 0401-WDBXM, Churn Probability: 0.0529692181405033
Customer ID: 3387-PLKUI, Churn Probability: 0.13175450194670402
Customer ID: 6096-EGVTU, Churn Probability: 0.009838692674609633
Customer ID: 5081-NWSUP, Churn Probability: 0.39439265041895205
Customer ID: 2580-ATZSQ, Churn Probability: 0.02122238994711469
Customer ID: 8085-MSNLK, Churn Probability: 0.1292816959322565
Customer ID: 9691-HKOVS, Churn Probability: 0.27699952678447287
Customer ID: 9881-VCZEP, Churn Probability: 0.5959095647175447
Customer ID: 8757-TFHHJ, Churn Probability: 0.623704516819514
Customer ID: 1468-DEFNC, Churn Probability: 0.0064807604369823135
Customer ID: 5119-KEPFY, Churn Probability: 0.8018666367899027
Customer ID: 0916-KNFAJ, Churn Probability: 0.0843186802096294
Customer ID: 8319-QBEHW, Churn Probability: 0.13372125102139168
Customer ID: 9625-QNLUX, Churn Probability: 0.04490173089004576
Customer ID: 4024-CSNBY, Churn Probability: 0.0800359755144057
Customer ID: 7110-BDTWG, Churn Probability: 0.07680912803573973
Customer ID: 7493-GVFIO, Churn Probability: 0.015650564002389032
Customer ID: 0690-SRQID, Churn Probability: 0.5024818887630741
Customer ID: 9605-WGJVW, Churn Probability: 0.8850912572292159
Customer ID: 9114-DPSIA, Churn Probability: 0.007548922134631679
Customer ID: 4700-UBQMV, Churn Probability: 0.18961728819077672
Customer ID: 7711-GQBZC, Churn Probability: 0.003399299125229982
Customer ID: 4627-MIHJH, Churn Probability: 0.09512861098843842
Customer ID: 9795-NREXC, Churn Probability: 0.07809096232060744
Customer ID: 8573-CGOCC, Churn Probability: 0.2809167973877545
Customer ID: 7356-AYNJP, Churn Probability: 0.3288812987182972
Customer ID: 6286-SUUWT, Churn Probability: 0.4426428964723844
Customer ID: 4819-HJPIW, Churn Probability: 0.5069090691710374
Customer ID: 8654-DHAOW, Churn Probability: 0.647508105871005
Customer ID: 5438-QMDDL, Churn Probability: 0.7002791110764011
Customer ID: 9812-GHVRI, Churn Probability: 0.6263619272188273
Customer ID: 5553-AOINX, Churn Probability: 0.23738780035836415
Customer ID: 1228-ZLNBX, Churn Probability: 0.6554452191279269
Customer ID: 4226-KKDON, Churn Probability: 0.7318120714730483
Customer ID: 3831-YCPUO, Churn Probability: 0.03308986313143673
Customer ID: 7445-WMRBW, Churn Probability: 0.22537088529920873
Customer ID: 3308-DGHKL, Churn Probability: 0.01601997775564914
Customer ID: 9924-JPRMC, Churn Probability: 0.17231453072256256
Customer ID: 0080-EMYVY, Churn Probability: 0.3354494360317397
Customer ID: 6218-KNUBD, Churn Probability: 0.7341756190027484
Customer ID: 7337-CINUD, Churn Probability: 0.036756639392685364
Customer ID: 7609-NRNCA, Churn Probability: 0.16755343764440053
Customer ID: 0623-EJQEG, Churn Probability: 0.20659734142856787
Customer ID: 7153-CHRBV, Churn Probability: 0.028888844732627202
Customer ID: 6198-PNNSZ, Churn Probability: 0.34911218014093814
Customer ID: 3317-VLGQT, Churn Probability: 0.884672767097942
Customer ID: 4132-POCZS, Churn Probability: 0.38724371941588603
Customer ID: 5614-DNZCE, Churn Probability: 0.03612407745444943
Customer ID: 3896-RCYYE, Churn Probability: 0.2501345418633202
Customer ID: 9638-JIQYA, Churn Probability: 0.7061845540133951
Customer ID: 3258-SANFR, Churn Probability: 0.6149326385080738
Customer ID: 3726-TBHQT, Churn Probability: 0.04132411662235982
Customer ID: 3190-ITQXP, Churn Probability: 0.008415361871217207
Customer ID: 4833-QTJNO, Churn Probability: 0.29670272064468955
Customer ID: 3039-MJSLN, Churn Probability: 0.1575388945736508
Customer ID: 0178-CIIKR, Churn Probability: 0.4351834283162969
Customer ID: 5774-QPLTF, Churn Probability: 0.02130015410696353
Customer ID: 2322-VCZHZ, Churn Probability: 0.7870257276929262
Customer ID: 5010-IPEAQ, Churn Probability: 0.006246531946720131
Customer ID: 6383-ZTSIW, Churn Probability: 0.4396827938783722
Customer ID: 8990-YOZLV, Churn Probability: 0.030165599646893734
Customer ID: 3069-SSVSN, Churn Probability: 0.4902640867968287
Customer ID: 5222-IMUKT, Churn Probability: 0.7733970004298348
Customer ID: 6685-XSHHU, Churn Probability: 0.0067355725310071545
Customer ID: 8901-UPRHR, Churn Probability: 0.05742578182935185
Customer ID: 0118-JPNOY, Churn Probability: 0.6572991517821818
Customer ID: 3845-FXCYS, Churn Probability: 0.6047464756890255
Customer ID: 5857-XRECV, Churn Probability: 0.08602660983996434
Customer ID: 0725-CXOTM, Churn Probability: 0.27174408124166766
Customer ID: 4343-EJVQB, Churn Probability: 0.6491651660938939
Customer ID: 9000-PLFUZ, Churn Probability: 0.11454249125185996
Customer ID: 3427-GGZZI, Churn Probability: 0.8596955132447991
Customer ID: 7779-ORAEL, Churn Probability: 0.07208702925435749
Customer ID: 0644-OQMDK, Churn Probability: 0.8712076080874708
Customer ID: 3154-CFSZG, Churn Probability: 0.25162648945503036
Customer ID: 2220-IAHLS, Churn Probability: 0.4244006620962453
Customer ID: 1658-XUHBX, Churn Probability: 0.27522241561836064
Customer ID: 2378-HTWFW, Churn Probability: 0.5275046618877105
Customer ID: 4377-VDHYI, Churn Probability: 0.24299435337353226
Customer ID: 3719-TDVQB, Churn Probability: 0.03569816144073964
Customer ID: 0201-MIBOL, Churn Probability: 0.1867065213793919
Customer ID: 4937-QPZPO, Churn Probability: 0.2534824551992578
Customer ID: 2925-VDZHY, Churn Probability: 0.010622302724997743
Customer ID: 6981-TDRFT, Churn Probability: 0.12925352454373343
Customer ID: 3413-CSSTH, Churn Probability: 0.43707207703170214
Customer ID: 8033-VCZGH, Churn Probability: 0.549966134973864
Customer ID: 0224-NIJLP, Churn Probability: 0.034417398144467426
Customer ID: 7542-CYDDM, Churn Probability: 0.290331765148668
Customer ID: 4718-WXBGI, Churn Probability: 0.01528610617096827
Customer ID: 8495-PRWFH, Churn Probability: 0.44971897300612634
Customer ID: 0439-IFYUN, Churn Probability: 0.8077645737764483
Customer ID: 5716-LIBJC, Churn Probability: 0.35210331403593154
Customer ID: 2868-LLSKM, Churn Probability: 0.06776272607641246
Customer ID: 2988-QRAJY, Churn Probability: 0.14247832180161715
Customer ID: 0071-NDAFP, Churn Probability: 0.016428421145837018
Customer ID: 7328-ZJAJO, Churn Probability: 0.004394147409390689
Customer ID: 6458-CYIDZ, Churn Probability: 0.7428858994951845
Customer ID: 1090-PYKCI, Churn Probability: 0.059682004895243876
Customer ID: 3058-WQDRE, Churn Probability: 0.6529639836623774
Customer ID: 2279-AXJJK, Churn Probability: 0.5575669692118668
Customer ID: 0909-SELIE, Churn Probability: 0.06718928446043239
Customer ID: 3417-TSCIC, Churn Probability: 0.31271628346090014
Customer ID: 1042-HFUCW, Churn Probability: 0.08144352912049353
Customer ID: 6537-OTKMY, Churn Probability: 0.5651144188050999
Customer ID: 8999-EXMNO, Churn Probability: 0.023618156395320136
Customer ID: 6725-TPKJO, Churn Probability: 0.02883802072982193
Customer ID: 7162-WPHPM, Churn Probability: 0.0082103736863927
Customer ID: 1599-MMYRQ, Churn Probability: 0.05729532409318693
Customer ID: 8821-KVZKQ, Churn Probability: 0.04534255175516275
Customer ID: 6434-TTGJP, Churn Probability: 0.04131830405919601
Customer ID: 0042-JVWOJ, Churn Probability: 0.17011342248772476
Customer ID: 0130-SXOUN, Churn Probability: 0.39064471445043486
Customer ID: 2330-PQGDQ, Churn Probability: 0.07593884993633777
Customer ID: 1452-UZOSF, Churn Probability: 0.024056743807700055
Customer ID: 2097-YVPKN, Churn Probability: 0.013672774427344525
Customer ID: 8597-CTXVJ, Churn Probability: 0.011860893198886132
Customer ID: 6631-HMANX, Churn Probability: 0.08599364144053341
Customer ID: 9962-BFPDU, Churn Probability: 0.19666751276325814
Customer ID: 6394-HHHZM, Churn Probability: 0.4305055665305155
Customer ID: 5995-LFTLE, Churn Probability: 0.022164164161089787
Customer ID: 1932-UEDCX, Churn Probability: 0.8145680061925817
Customer ID: 5188-HGMLP, Churn Probability: 0.48643276284136666
Customer ID: 0665-XHDJU, Churn Probability: 0.3002906049676982
Customer ID: 8265-HKSOW, Churn Probability: 0.01888411682022348
Customer ID: 3544-FBCAS, Churn Probability: 0.01949749790456353
Customer ID: 5331-RGMTT, Churn Probability: 0.7019367175251775
Customer ID: 4759-PXTAN, Churn Probability: 0.32698067486722115
Customer ID: 7054-DMVAS, Churn Probability: 0.07771255690331412
Customer ID: 3428-MMGUB, Churn Probability: 0.25646960810295416
Customer ID: 6549-BTYPG, Churn Probability: 0.06659889832764762
Customer ID: 7823-JSOAG, Churn Probability: 0.8232565880100805
Customer ID: 3705-RHRFR, Churn Probability: 0.14754060619570633
Customer ID: 9374-YOLBJ, Churn Probability: 0.25738313309395316
Customer ID: 9074-KGVOX, Churn Probability: 0.09303615684414164
Customer ID: 6128-DAFVY, Churn Probability: 0.38453261846980885
Customer ID: 9933-QRGTX, Churn Probability: 0.2232948371157945
Customer ID: 4476-OSWTN, Churn Probability: 0.3174519331203397
Customer ID: 5066-GFJMM, Churn Probability: 0.5690411868334441
Customer ID: 2661-GKBTK, Churn Probability: 0.023308157033930316
Customer ID: 0458-HEUZG, Churn Probability: 0.16420200919303618
Customer ID: 7268-WNTCP, Churn Probability: 0.004441744483174025
Customer ID: 0824-VWDPO, Churn Probability: 0.30645411857441285
Customer ID: 8409-WQJUX, Churn Probability: 0.42456030287739943
Customer ID: 2578-JQPHZ, Churn Probability: 0.22606752954874906
Customer ID: 3278-FSIXX, Churn Probability: 0.7424503787669372
Customer ID: 9746-UGFAC, Churn Probability: 0.1511445196905996
Customer ID: 2946-KIQSP, Churn Probability: 0.37735639303913204
Customer ID: 0625-AFOHS, Churn Probability: 0.016014112145701843
Customer ID: 6726-WEXXK, Churn Probability: 0.5618502921660389
Customer ID: 4636-OLWOE, Churn Probability: 0.05274802139793122
Customer ID: 4685-ERGHK, Churn Probability: 0.4636689811107094
Customer ID: 0885-HMGPY, Churn Probability: 0.027335254986449144
Customer ID: 5003-OKNNK, Churn Probability: 0.05480376816220849
Customer ID: 7208-PSIHR, Churn Probability: 0.21720791468609676
Customer ID: 4012-ZTHBR, Churn Probability: 0.3791573199044412
Customer ID: 0489-WMEMG, Churn Probability: 0.1420679551530876
Customer ID: 7435-ZNUYY, Churn Probability: 0.2370116975922668
Customer ID: 1354-YZFNB, Churn Probability: 0.03585773789657287
Customer ID: 2985-FMWYF, Churn Probability: 0.8728269936781936
Customer ID: 2812-ENYMO, Churn Probability: 0.2162503795364999
Customer ID: 2717-HVIZY, Churn Probability: 0.13347607640402528
Customer ID: 3422-GALYP, Churn Probability: 0.8610569515296973
Customer ID: 2890-WFBHU, Churn Probability: 0.08486149225295453
Customer ID: 0327-WFZSY, Churn Probability: 0.28996216804569963
Customer ID: 7977-HXJKU, Churn Probability: 0.017635727352320007
Customer ID: 7033-CLAMM, Churn Probability: 0.00793929535432419
Customer ID: 4023-RTIQM, Churn Probability: 0.29959501574966635
Customer ID: 0864-FVJNJ, Churn Probability: 0.10288652436731453
Customer ID: 7356-IWLFW, Churn Probability: 0.27637993074198336
Customer ID: 9541-PWTWO, Churn Probability: 0.148003912374101
Customer ID: 3967-VQOGC, Churn Probability: 0.005430829394497946
Customer ID: 7872-RDDLZ, Churn Probability: 0.24813056413385598
Customer ID: 6308-CQRBU, Churn Probability: 0.2034641313947115
Customer ID: 0186-CAERR, Churn Probability: 0.259955598334584
Customer ID: 3043-SUDUA, Churn Probability: 0.2014034707609783
Customer ID: 5442-BHQNG, Churn Probability: 0.8315632990899818
Customer ID: 2169-RRLFW, Churn Probability: 0.012023311127678312
Customer ID: 5872-OEQNH, Churn Probability: 0.16971363976439532
Customer ID: 3162-KKZXO, Churn Probability: 0.5918159964986723
Customer ID: 8873-GLDMH, Churn Probability: 0.8128262532815766
Customer ID: 5696-JVVQY, Churn Probability: 0.026374639924451927
Customer ID: 8946-BFWSG, Churn Probability: 0.004260046451227492
Customer ID: 0547-HURJB, Churn Probability: 0.10076252587329527
Customer ID: 8904-OPDCK, Churn Probability: 0.3269900028206312
Customer ID: 8845-LWKGE, Churn Probability: 0.17106461789060778
Customer ID: 0691-NIKRI, Churn Probability: 0.49544699225726563
Customer ID: 5022-JNQEQ, Churn Probability: 0.5482230703326705
Customer ID: 3249-VHRIP, Churn Probability: 0.06597377363576877
Customer ID: 3736-BLEPA, Churn Probability: 0.4860798713536351
Customer ID: 4701-LKOZD, Churn Probability: 0.03911157829776304
Customer ID: 6603-QWSPR, Churn Probability: 0.27982088146906264
Customer ID: 9921-QFQUL, Churn Probability: 0.7503594302347707
Customer ID: 1929-ZCBHE, Churn Probability: 0.032375886967870415
Customer ID: 4378-MYPGO, Churn Probability: 0.052440465066442184
Customer ID: 4129-LYCOI, Churn Probability: 0.07242959974600541
Customer ID: 7798-JVXYM, Churn Probability: 0.7694879246275386
Customer ID: 8647-SDTWQ, Churn Probability: 0.26821763012776945
Customer ID: 2696-ECXKC, Churn Probability: 0.11449714941239382
Customer ID: 2081-KJSQF, Churn Probability: 0.5331890552684636
Customer ID: 3323-CPBWR, Churn Probability: 0.6854921409329378
Customer ID: 3384-CTMSF, Churn Probability: 0.8041665935514147
Customer ID: 0902-RFHOF, Churn Probability: 0.07852325720971985
Customer ID: 6048-QBXKL, Churn Probability: 0.7144342482891377
Customer ID: 7718-RXDGG, Churn Probability: 0.7995901225309743
Customer ID: 1025-FALIX, Churn Probability: 0.6758536515910704
Customer ID: 3451-VAWLI, Churn Probability: 0.011128638408797112
Customer ID: 3407-QGWLG, Churn Probability: 0.2032299957523909
Customer ID: 2347-WKKAE, Churn Probability: 0.7036717300038765
Customer ID: 8735-DCXNF, Churn Probability: 0.5170765792384762
Customer ID: 3214-IYUUQ, Churn Probability: 0.19814038223648225
Customer ID: 1936-UAFEH, Churn Probability: 0.08271309519740401
Customer ID: 3587-PMCOY, Churn Probability: 0.7268015811215495
Customer ID: 1027-LKKQQ, Churn Probability: 0.01794377460214435
Customer ID: 7148-XZPHA, Churn Probability: 0.1636607091991117
Customer ID: 5309-TAIKL, Churn Probability: 0.6287959682765271
Customer ID: 6856-RAURS, Churn Probability: 0.8305233572919254
Customer ID: 8778-LMWTJ, Churn Probability: 0.7851661215023276
Customer ID: 9717-IOAAF, Churn Probability: 0.018021138533518815
Customer ID: 2845-KDHVX, Churn Probability: 0.08077900743041391
Customer ID: 0848-SOMKO, Churn Probability: 0.02327731892139494
Customer ID: 6734-FQAJX, Churn Probability: 0.17816316184193393
Customer ID: 1535-VTJOQ, Churn Probability: 0.05723858180004421
Customer ID: 6368-TZZDT, Churn Probability: 0.03592427347989325
Customer ID: 0943-ZQPXH, Churn Probability: 0.4346667884198612
Customer ID: 1293-BSEUN, Churn Probability: 0.004120331450116101
Customer ID: 1302-TPUBN, Churn Probability: 0.012469605990813707
Customer ID: 2378-VTKDH, Churn Probability: 0.725711390764602
Customer ID: 0927-CNGRH, Churn Probability: 0.16164757420577994
Customer ID: 8608-OZTLB, Churn Probability: 0.06342554295922473
Customer ID: 2335-GSODA, Churn Probability: 0.019933795353010982
Customer ID: 1952-DVVSW, Churn Probability: 0.24270463172848508
Customer ID: 6656-GULJQ, Churn Probability: 0.015243761965810287
Customer ID: 9853-JFZDU, Churn Probability: 0.42978458310237116
Customer ID: 3777-XROBG, Churn Probability: 0.004350782718454141
Customer ID: 6994-FGRHH, Churn Probability: 0.1612269400494253
Customer ID: 4000-VGMQP, Churn Probability: 0.10431449692752046
Customer ID: 3999-WRNGR, Churn Probability: 0.19152857026283376
Customer ID: 3466-RITXD, Churn Probability: 0.6151801340048715
Customer ID: 2680-XKKNJ, Churn Probability: 0.25768731315206694
Customer ID: 2974-GGUXS, Churn Probability: 0.7200993088614352
Customer ID: 7994-XIRTR, Churn Probability: 0.15788196175678765
Customer ID: 2101-RANCD, Churn Probability: 0.5915992675368383
Customer ID: 7921-BEPCI, Churn Probability: 0.02504395507871478
Customer ID: 8510-TMWYB, Churn Probability: 0.028449884570994018
Customer ID: 3258-ZKPAI, Churn Probability: 0.041064660032149064
Customer ID: 1428-IEDPR, Churn Probability: 0.24567742433482742
Customer ID: 5298-GSTLM, Churn Probability: 0.3939814428703249
Customer ID: 4450-YOOHP, Churn Probability: 0.5290944940208315
Customer ID: 6728-CZFEI, Churn Probability: 0.43657282717761525
Customer ID: 3653-NCRDJ, Churn Probability: 0.027802560644529607
Customer ID: 6121-TNHBO, Churn Probability: 0.0923526762159279
Customer ID: 5119-NZPTV, Churn Probability: 0.8587954006376856
Customer ID: 6519-ZHPXP, Churn Probability: 0.03779418275008591
Customer ID: 3472-QPRCH, Churn Probability: 0.009135371829559077
Customer ID: 8224-UAXBZ, Churn Probability: 0.18454879560169682
Customer ID: 9610-WCESF, Churn Probability: 0.032759990209062395
Customer ID: 2486-WYVVE, Churn Probability: 0.442637736418708
Customer ID: 3865-ZYKAD, Churn Probability: 0.3279564630134074
Customer ID: 1422-DGUBX, Churn Probability: 0.5416569251477956
Customer ID: 2999-AANRQ, Churn Probability: 0.09969277476653834
Customer ID: 8668-KNZTI, Churn Probability: 0.13285608318605324
Customer ID: 0480-KYJVA, Churn Probability: 0.0027506627811585073
Customer ID: 9746-YKGXB, Churn Probability: 0.03700570493220753
Customer ID: 3926-YZVVX, Churn Probability: 0.1591425947319574
Customer ID: 6000-UKLWI, Churn Probability: 0.03188310835632799
Customer ID: 6332-FBZRI, Churn Probability: 0.019038075154143533
Customer ID: 2096-XOTMO, Churn Probability: 0.11663198803953945
Customer ID: 3266-FTKHB, Churn Probability: 0.0786647182095397
Customer ID: 8221-EQDGL, Churn Probability: 0.3170014029670003
Customer ID: 2346-LOCWC, Churn Probability: 0.004526093766641887
Customer ID: 0298-XACET, Churn Probability: 0.016305124896028346
Customer ID: 7560-QJAVJ, Churn Probability: 0.043944757204730345
Customer ID: 2995-YWTCD, Churn Probability: 0.034438546175888464
Customer ID: 9137-UIYPG, Churn Probability: 0.4151818622850146
Customer ID: 2809-ZMYOQ, Churn Probability: 0.8429864626020304
Customer ID: 5084-OOVCJ, Churn Probability: 0.17405862114369647
Customer ID: 0254-WWRKD, Churn Probability: 0.023472439066468676
Customer ID: 7727-SHVZV, Churn Probability: 0.3850827396829194
Customer ID: 5339-PXDVH, Churn Probability: 0.7831910858245348
Customer ID: 2205-LPVGL, Churn Probability: 0.06381205039024458
Customer ID: 8782-NUUOL, Churn Probability: 0.11469910246363685
Customer ID: 7601-WFVZV, Churn Probability: 0.44215598371211334
Customer ID: 4609-KNNWG, Churn Probability: 0.017157695853021238
